PROCEDURE,Amount,Key_FS,Source
93702,115.19,93702,Medicare FL
93724,271.64,93724,Medicare FL
93724,227.97,9372426,Medicare FL
93724,43.67,93724TC,Medicare FL
93750,51.16,93750,Medicare FL
93784,44.47,93784,Medicare FL
93786,21.45,93786,Medicare FL
93788,5.49,93788,Medicare FL
93790,17.52,93790,Medicare FL
93792,66.55,93792,Medicare FL
93793,11.17,93793,Medicare FL
93797,16.49,93797,Medicare FL
93798,25.00,93798,Medicare FL
93880,181.71,93880,Medicare FL
93880,37.87,9388026,Medicare FL
93880,143.84,93880TC,Medicare FL
93882,119.43,93882,Medicare FL
93882,23.95,9388226,Medicare FL
93882,95.47,93882TC,Medicare FL
93886,260.74,93886,Medicare FL
93886,45.25,9388626,Medicare FL
93886,215.49,93886TC,Medicare FL
93888,124.85,93888,Medicare FL
93888,24.37,9388826,Medicare FL
93888,100.48,93888TC,Medicare FL
93890,269.99,93890,Medicare FL
93890,49.81,9389026,Medicare FL
93890,220.18,93890TC,Medicare FL
93892,158.27,93892,Medicare FL
93892,57.79,9389226,Medicare FL
93892,100.48,93892TC,Medicare FL
93893,159.08,93893,Medicare FL
93893,58.77,9389326,Medicare FL
93893,100.30,93893TC,Medicare FL
93922,78.66,93922,Medicare FL
93922,11.98,9392226,Medicare FL
93922,66.69,93922TC,Medicare FL
93923,124.82,93923,Medicare FL
93923,21.98,9392326,Medicare FL
93923,102.85,93923TC,Medicare FL
93924,152.77,93924,Medicare FL
93924,23.95,9392426,Medicare FL
93924,128.82,93924TC,Medicare FL
93925,229.13,93925,Medicare FL
93925,37.56,9392526,Medicare FL
93925,191.57,93925TC,Medicare FL
93926,123.81,93926,Medicare FL
93926,23.15,9392626,Medicare FL
93926,100.66,93926TC,Medicare FL
93930,189.39,93930,Medicare FL
93930,38.05,9393026,Medicare FL
93930,151.35,93930TC,Medicare FL
93931,118.31,93931,Medicare FL
93931,23.47,9393126,Medicare FL
93931,94.85,93931TC,Medicare FL
93970,178.52,93970,Medicare FL
93970,32.80,9397026,Medicare FL
93970,145.71,93970TC,Medicare FL
93971,113.48,93971,Medicare FL
93971,20.82,9397126,Medicare FL
93971,92.66,93971TC,Medicare FL
93975,252.73,93975,Medicare FL
93975,54.59,9397526,Medicare FL
93975,198.14,93975TC,Medicare FL
93976,138.00,93976,Medicare FL
93976,37.52,9397626,Medicare FL
93976,100.48,93976TC,Medicare FL
93978,173.16,93978,Medicare FL
93978,38.40,9397826,Medicare FL
93978,134.76,93978TC,Medicare FL
93979,113.17,93979,Medicare FL
93979,23.95,9397926,Medicare FL
93979,89.22,93979TC,Medicare FL
93980,113.38,93980,Medicare FL
93980,58.44,9398026,Medicare FL
93980,54.93,93980TC,Medicare FL
93981,67.92,93981,Medicare FL
93981,20.81,9398126,Medicare FL
93981,47.11,93981TC,Medicare FL
93985,236.89,93985,Medicare FL
93985,38.44,9398526,Medicare FL
93985,198.46,93985TC,Medicare FL
93986,124.47,93986,Medicare FL
93986,23.82,9398626,Medicare FL
93986,100.66,93986TC,Medicare FL
93990,124.65,93990,Medicare FL
93990,23.99,9399026,Medicare FL
93990,100.66,93990TC,Medicare FL
94002,91.27,94002,Medicare FL
94003,64.12,94003,Medicare FL
94004,47.52,94004,Medicare FL
94010,26.35,94010,Medicare FL
94010,8.02,9401026,Medicare FL
94010,18.32,94010TC,Medicare FL
94011,84.14,94011,Medicare FL
94012,137.49,94012,Medicare FL
94013,18.55,94013,Medicare FL
94014,54.13,94014,Medicare FL
94015,30.21,94015,Medicare FL
94016,23.92,94016,Medicare FL
94060,37.40,94060,Medicare FL
94060,10.00,9406026,Medicare FL
94060,27.40,94060TC,Medicare FL
94070,61.04,94070,Medicare FL
94070,26.89,9407026,Medicare FL
94070,34.14,94070TC,Medicare FL
94200,14.53,94200,Medicare FL
94200,2.78,9420026,Medicare FL
94200,11.75,94200TC,Medicare FL
94375,37.58,94375,Medicare FL
94375,13.94,9437526,Medicare FL
94375,23.64,94375TC,Medicare FL
94450,76.11,94450,Medicare FL
94450,18.81,9445026,Medicare FL
94450,57.30,94450TC,Medicare FL
94452,48.22,94452,Medicare FL
94452,13.62,9445226,Medicare FL
94452,34.59,94452TC,Medicare FL
94453,64.39,94453,Medicare FL
94453,18.05,9445326,Medicare FL
94453,46.35,94453TC,Medicare FL
94610,55.97,94610,Medicare FL
94617,85.64,94617,Medicare FL
94617,30.67,9461726,Medicare FL
94617,54.97,94617TC,Medicare FL
94618,33.40,94618,Medicare FL
94618,21.65,9461826,Medicare FL
94618,11.75,94618TC,Medicare FL
94619,62.52,94619,Medicare FL
94619,20.87,9461926,Medicare FL
94619,41.65,94619TC,Medicare FL
94621,149.95,94621,Medicare FL
94621,66.51,9462126,Medicare FL
94621,83.45,94621TC,Medicare FL
94625,70.89,94625,Medicare FL
94626,77.41,94626,Medicare FL
94640,7.69,94640,Medicare FL
94644,56.36,94644,Medicare FL
94645,15.51,94645,Medicare FL
94660,63.27,94660,Medicare FL
94662,34.80,94662,Medicare FL
94664,17.25,94664,Medicare FL
94667,23.82,94667,Medicare FL
94668,37.45,94668,Medicare FL
94669,19.75,94669,Medicare FL
94680,51.91,94680,Medicare FL
94680,12.45,9468026,Medicare FL
94680,39.46,94680TC,Medicare FL
94681,45.98,94681,Medicare FL
94681,9.34,9468126,Medicare FL
94681,36.65,94681TC,Medicare FL
94690,46.17,94690,Medicare FL
94690,3.76,9469026,Medicare FL
94690,42.42,94690TC,Medicare FL
94726,53.61,94726,Medicare FL
94726,11.65,9472626,Medicare FL
94726,41.97,94726TC,Medicare FL
94727,42.80,94727,Medicare FL
94727,11.65,9472726,Medicare FL
94727,31.15,94727TC,Medicare FL
94728,42.49,94728,Medicare FL
94728,11.96,9472826,Medicare FL
94728,30.53,94728TC,Medicare FL
94729,53.92,94729,Medicare FL
94729,8.69,9472926,Medicare FL
94729,45.23,94729TC,Medicare FL
94760,2.68,94760,Medicare FL
94761,3.93,94761,Medicare FL
94762,23.96,94762,Medicare FL
94780,51.55,94780,Medicare FL
94781,20.54,94781,Medicare FL
95004,3.64,95004,Medicare FL
95012,18.01,95012,Medicare FL
95017,8.45,95017,Medicare FL
95018,19.23,95018,Medicare FL
95024,7.71,95024,Medicare FL
95027,4.89,95027,Medicare FL
95028,12.07,95028,Medicare FL
95044,4.87,95044,Medicare FL
95052,6.12,95052,Medicare FL
95056,49.48,95056,Medicare FL
95060,37.10,95060,Medicare FL
95065,27.40,95065,Medicare FL
95070,33.21,95070,Medicare FL
95076,119.82,95076,Medicare FL
95079,83.91,95079,Medicare FL
95115,9.88,95115,Medicare FL
95117,11.75,95117,Medicare FL
95144,15.94,95144,Medicare FL
95145,34.40,95145,Medicare FL
95146,63.81,95146,Medicare FL
95147,61.31,95147,Medicare FL
95148,91.04,95148,Medicare FL
95149,121.08,95149,Medicare FL
95165,14.06,95165,Medicare FL
95170,10.62,95170,Medicare FL
95180,135.27,95180,Medicare FL
95249,62.03,95249,Medicare FL
95250,139.32,95250,Medicare FL
95251,34.33,95251,Medicare FL
95717,106.30,95717,Medicare FL
95718,135.09,95718,Medicare FL
95719,161.02,95719,Medicare FL
95720,207.95,95720,Medicare FL
95721,207.77,95721,Medicare FL
95722,252.16,95722,Medicare FL
95723,251.73,95723,Medicare FL
95724,316.51,95724,Medicare FL
95725,292.12,95725,Medicare FL
95726,406.47,95726,Medicare FL
95782,930.46,95782,Medicare FL
95782,120.18,9578226,Medicare FL
95782,810.28,95782TC,Medicare FL
95783,987.01,95783,Medicare FL
95783,131.14,9578326,Medicare FL
95783,855.87,95783TC,Medicare FL
95800,130.24,95800,Medicare FL
95800,38.52,9580026,Medicare FL
95800,91.72,95800TC,Medicare FL
95801,93.94,95801,Medicare FL
95801,39.77,9580126,Medicare FL
95801,54.17,95801TC,Medicare FL
95803,129.36,95803,Medicare FL
95803,40.64,9580326,Medicare FL
95803,88.73,95803TC,Medicare FL
95805,410.73,95805,Medicare FL
95805,55.67,9580526,Medicare FL
95805,355.06,95805TC,Medicare FL
95806,91.29,95806,Medicare FL
95806,42.75,9580626,Medicare FL
95806,48.54,95806TC,Medicare FL
95807,390.23,95807,Medicare FL
95807,57.88,9580726,Medicare FL
95807,332.35,95807TC,Medicare FL
95808,487.74,95808,Medicare FL
95808,80.88,9580826,Medicare FL
95808,406.86,95808TC,Medicare FL
95810,594.96,95810,Medicare FL
95810,115.15,9581026,Medicare FL
95810,479.81,95810TC,Medicare FL
95811,622.10,95811,Medicare FL
95811,119.90,9581126,Medicare FL
95811,502.20,95811TC,Medicare FL
95812,332.91,95812,Medicare FL
95812,55.29,9581226,Medicare FL
95812,277.62,95812TC,Medicare FL
95813,421.52,95813,Medicare FL
95813,83.33,9581326,Medicare FL
95813,338.19,95813TC,Medicare FL
95816,374.70,95816,Medicare FL
95816,55.29,9581626,Medicare FL
95816,319.41,95816TC,Medicare FL
95819,431.20,95819,Medicare FL
95819,55.29,9581926,Medicare FL
95819,375.91,95819TC,Medicare FL
95822,391.91,95822,Medicare FL
95822,55.29,9582226,Medicare FL
95822,336.62,95822TC,Medicare FL
95824,37.68,9582426,Medicare FL
95829,"1,681.65",95829,Medicare FL
95829,321.27,9582926,Medicare FL
95829,"1,360.38",95829TC,Medicare FL
95830,651.06,95830,Medicare FL
95836,104.70,95836,Medicare FL
95851,20.83,95851,Medicare FL
95852,17.29,95852,Medicare FL
95857,61.52,95857,Medicare FL
95860,108.24,95860,Medicare FL
95860,49.24,9586026,Medicare FL
95860,59.00,95860TC,Medicare FL
95861,154.05,95861,Medicare FL
95861,78.77,9586126,Medicare FL
95861,75.27,95861TC,Medicare FL
95863,199.63,95863,Medicare FL
95863,95.88,9586326,Medicare FL
95863,103.75,95863TC,Medicare FL
95864,223.06,95864,Medicare FL
95864,102.24,9586426,Medicare FL
95864,120.82,95864TC,Medicare FL
95865,143.92,95865,Medicare FL
95865,79.91,9586526,Medicare FL
95865,64.01,95865TC,Medicare FL
95866,118.38,95866,Medicare FL
95866,61.57,9586626,Medicare FL
95866,56.81,95866TC,Medicare FL
95867,102.27,95867,Medicare FL
95867,40.45,9586726,Medicare FL
95867,61.82,95867TC,Medicare FL
95868,133.26,95868,Medicare FL
95868,60.50,9586826,Medicare FL
95868,72.77,95868TC,Medicare FL
95869,90.44,95869,Medicare FL
95869,19.24,9586926,Medicare FL
95869,71.20,95869TC,Medicare FL
95870,79.18,95870,Medicare FL
95870,19.24,9587026,Medicare FL
95870,59.94,95870TC,Medicare FL
95872,184.55,95872,Medicare FL
95872,144.63,9587226,Medicare FL
95872,39.91,95872TC,Medicare FL
95873,66.94,95873,Medicare FL
95873,18.75,9587326,Medicare FL
95873,48.19,95873TC,Medicare FL
95874,72.26,95874,Medicare FL
95874,18.75,9587426,Medicare FL
95874,53.51,95874TC,Medicare FL
95875,117.77,95875,Medicare FL
95875,56.89,9587526,Medicare FL
95875,60.88,95875TC,Medicare FL
95885,58.76,95885,Medicare FL
95885,17.77,9588526,Medicare FL
95885,40.99,95885TC,Medicare FL
95886,92.36,95886,Medicare FL
95886,43.55,9588626,Medicare FL
95886,48.81,95886TC,Medicare FL
95887,79.54,95887,Medicare FL
95887,35.74,9588726,Medicare FL
95887,43.81,95887TC,Medicare FL
95905,32.05,95905,Medicare FL
95905,2.78,9590526,Medicare FL
95905,29.28,95905TC,Medicare FL
95907,87.36,95907,Medicare FL
95907,51.20,9590726,Medicare FL
95907,36.16,95907TC,Medicare FL
95908,108.37,95908,Medicare FL
95908,64.08,9590826,Medicare FL
95908,44.29,95908TC,Medicare FL
95909,130.01,95909,Medicare FL
95909,76.64,9590926,Medicare FL
95909,53.37,95909TC,Medicare FL
95910,169.85,95910,Medicare FL
95910,102.08,9591026,Medicare FL
95910,67.76,95910TC,Medicare FL
95911,204.99,95911,Medicare FL
95911,127.53,9591126,Medicare FL
95911,77.46,95911TC,Medicare FL
95912,240.00,95912,Medicare FL
95912,152.34,9591226,Medicare FL
95912,87.65,95912TC,Medicare FL
95913,277.14,95913,Medicare FL
95913,180.10,9591326,Medicare FL
95913,97.04,95913TC,Medicare FL
95919,15.42,95919,Medicare FL
95919,9.61,9591926,Medicare FL
95919,5.81,95919TC,Medicare FL
95921,84.79,95921,Medicare FL
95921,43.00,9592126,Medicare FL
95921,41.79,95921TC,Medicare FL
95922,91.66,95922,Medicare FL
95922,44.69,9592226,Medicare FL
95922,46.97,95922TC,Medicare FL
95923,117.20,95923,Medicare FL
95923,43.49,9592326,Medicare FL
95923,73.71,95923TC,Medicare FL
95924,147.13,95924,Medicare FL
95924,84.82,9592426,Medicare FL
95924,62.31,95924TC,Medicare FL
95925,167.34,95925,Medicare FL
95925,27.26,9592526,Medicare FL
95925,140.08,95925TC,Medicare FL
95926,149.96,95926,Medicare FL
95926,26.46,9592626,Medicare FL
95926,123.50,95926TC,Medicare FL
95927,173.29,95927,Medicare FL
95927,26.46,9592726,Medicare FL
95927,146.83,95927TC,Medicare FL
95928,230.49,95928,Medicare FL
95928,76.82,9592826,Medicare FL
95928,153.67,95928TC,Medicare FL
95929,232.82,95929,Medicare FL
95929,76.33,9592926,Medicare FL
95929,156.49,95929TC,Medicare FL
95930,64.26,95930,Medicare FL
95930,17.77,9593026,Medicare FL
95930,46.48,95930TC,Medicare FL
95933,79.17,95933,Medicare FL
95933,30.49,9593326,Medicare FL
95933,48.68,95933TC,Medicare FL
95937,99.63,95937,Medicare FL
95937,33.43,9593726,Medicare FL
95937,66.20,95937TC,Medicare FL
95938,355.31,95938,Medicare FL
95938,44.04,9593826,Medicare FL
95938,311.28,95938TC,Medicare FL
95939,531.10,95939,Medicare FL
95939,114.83,9593926,Medicare FL
95939,416.27,95939TC,Medicare FL
95940,31.63,95940,Medicare FL
95954,377.76,95954,Medicare FL
95954,110.08,9595426,Medicare FL
95954,267.68,95954TC,Medicare FL
95955,181.56,95955,Medicare FL
95955,51.53,9595526,Medicare FL
95955,130.03,95955TC,Medicare FL
95957,281.41,95957,Medicare FL
95957,98.92,9595726,Medicare FL
95957,182.50,95957TC,Medicare FL
95958,670.79,95958,Medicare FL
95958,217.69,9595826,Medicare FL
95958,453.10,95958TC,Medicare FL
95961,320.11,95961,Medicare FL
95961,160.49,9596126,Medicare FL
95961,159.62,95961TC,Medicare FL
95962,272.25,95962,Medicare FL
95962,169.26,9596226,Medicare FL
95962,102.98,95962TC,Medicare FL
95965,399.77,9596526,Medicare FL
95966,194.64,9596626,Medicare FL
95967,169.20,9596726,Medicare FL
95970,18.75,95970,Medicare FL
95971,47.84,95971,Medicare FL
95972,56.19,95972,Medicare FL
95976,39.30,95976,Medicare FL
95977,52.50,95977,Medicare FL
95980,46.86,95980,Medicare FL
95981,38.26,95981,Medicare FL
95982,59.10,95982,Medicare FL
95983,50.02,95983,Medicare FL
95984,43.68,95984,Medicare FL
95990,85.67,95990,Medicare FL
95991,107.00,95991,Medicare FL
95992,41.76,95992,Medicare FL
96000,81.62,96000,Medicare FL
96001,109.11,96001,Medicare FL
96002,21.06,96002,Medicare FL
96003,16.25,96003,Medicare FL
96004,106.90,96004,Medicare FL
96020,153.87,9602026,Medicare FL
96105,94.84,96105,Medicare FL
96112,124.14,96112,Medicare FL
96113,59.87,96113,Medicare FL
96116,91.48,96116,Medicare FL
96121,74.52,96121,Medicare FL
96125,100.51,96125,Medicare FL
96127,4.56,96127,Medicare FL
96130,119.86,96130,Medicare FL
96131,85.21,96131,Medicare FL
96132,127.16,96132,Medicare FL
96133,96.16,96133,Medicare FL
96136,40.56,96136,Medicare FL
96137,36.45,96137,Medicare FL
96138,32.40,96138,Medicare FL
96139,33.34,96139,Medicare FL
96146,2.37,96146,Medicare FL
96156,98.55,96156,Medicare FL
96158,66.63,96158,Medicare FL
96159,22.49,96159,Medicare FL
96160,2.82,96160,Medicare FL
96161,2.82,96161,Medicare FL
96164,10.31,96164,Medicare FL
96165,4.58,96165,Medicare FL
96167,70.27,96167,Medicare FL
96168,25.11,96168,Medicare FL
96202,23.25,96202,Medicare FL
96203,5.56,96203,Medicare FL
96360,30.87,96360,Medicare FL
96361,11.93,96361,Medicare FL
96365,59.95,96365,Medicare FL
96366,19.62,96366,Medicare FL
96367,27.15,96367,Medicare FL
96368,18.98,96368,Medicare FL
96369,133.62,96369,Medicare FL
96370,15.55,96370,Medicare FL
96371,56.81,96371,Medicare FL
96372,13.97,96372,Medicare FL
96373,18.04,96373,Medicare FL
96374,35.13,96374,Medicare FL
96375,14.77,96375,Medicare FL
96377,17.72,96377,Medicare FL
96380,21.93,96380,Medicare FL
96381,18.98,96381,Medicare FL
96401,68.40,96401,Medicare FL
96402,33.90,96402,Medicare FL
96405,79.48,96405,Medicare FL
96406,124.37,96406,Medicare FL
96409,95.40,96409,Medicare FL
96411,51.93,96411,Medicare FL
96413,123.19,96413,Medicare FL
96415,26.70,96415,Medicare FL
96416,121.18,96416,Medicare FL
96417,60.89,96417,Medicare FL
96420,97.14,96420,Medicare FL
96422,148.36,96422,Medicare FL
96423,69.43,96423,Medicare FL
96425,160.28,96425,Medicare FL
96440,706.97,96440,Medicare FL
96446,152.20,96446,Medicare FL
96450,157.27,96450,Medicare FL
96521,118.05,96521,Medicare FL
96522,112.10,96522,Medicare FL
96523,23.72,96523,Medicare FL
96542,125.21,96542,Medicare FL
96567,128.78,96567,Medicare FL
96570,50.40,96570,Medicare FL
96571,24.95,96571,Medicare FL
96573,214.08,96573,Medicare FL
96574,263.54,96574,Medicare FL
96900,23.64,96900,Medicare FL
96904,64.63,96904,Medicare FL
96910,111.74,96910,Medicare FL
96912,95.16,96912,Medicare FL
96913,144.15,96913,Medicare FL
96920,149.30,96920,Medicare FL
96921,163.86,96921,Medicare FL
96922,223.87,96922,Medicare FL
96931,161.57,96931,Medicare FL
96932,119.39,96932,Medicare FL
96933,42.18,96933,Medicare FL
96934,112.50,96934,Medicare FL
96935,72.59,96935,Medicare FL
96936,39.91,96936,Medicare FL
97012,13.82,97012,Medicare FL
97016,11.49,97016,Medicare FL
97018,5.61,97018,Medicare FL
97022,16.47,97022,Medicare FL
97024,7.18,97024,Medicare FL
97026,6.55,97026,Medicare FL
97028,8.16,97028,Medicare FL
97032,14.13,97032,Medicare FL
97033,18.84,97033,Medicare FL
97034,13.74,97034,Medicare FL
97035,13.74,97035,Medicare FL
97036,33.59,97036,Medicare FL
97110,28.61,97110,Medicare FL
97112,32.78,97112,Medicare FL
97113,35.55,97113,Medicare FL
97116,28.61,97116,Medicare FL
97124,29.35,97124,Medicare FL
97129,22.14,97129,Medicare FL
97130,21.16,97130,Medicare FL
97140,26.38,97140,Medicare FL
97150,17.65,97150,Medicare FL
97161,97.96,97161,Medicare FL
97162,97.96,97162,Medicare FL
97163,97.96,97163,Medicare FL
97164,67.84,97164,Medicare FL
97165,98.90,97165,Medicare FL
97166,98.90,97166,Medicare FL
97167,98.90,97167,Medicare FL
97168,68.15,97168,Medicare FL
97530,35.47,97530,Medicare FL
97533,59.65,97533,Medicare FL
97535,31.74,97535,Medicare FL
97537,30.86,97537,Medicare FL
97542,30.86,97542,Medicare FL
97550,52.28,97550,Medicare FL
97551,25.97,97551,Medicare FL
97552,21.60,97552,Medicare FL
97597,97.40,97597,Medicare FL
97598,44.29,97598,Medicare FL
97605,41.64,97605,Medicare FL
97606,49.25,97606,Medicare FL
97607,328.85,97607,Medicare FL
97608,340.75,97608,Medicare FL
97610,402.43,97610,Medicare FL
97750,32.99,97750,Medicare FL
97755,37.57,97755,Medicare FL
97760,45.92,97760,Medicare FL
97761,40.29,97761,Medicare FL
97763,50.26,97763,Medicare FL
97802,35.34,97802,Medicare FL
97803,30.80,97803,Medicare FL
97804,16.32,97804,Medicare FL
97810,37.88,97810,Medicare FL
97811,28.12,97811,Medicare FL
97813,44.55,97813,Medicare FL
97814,36.22,97814,Medicare FL
98925,30.86,98925,Medicare FL
98926,44.36,98926,Medicare FL
98927,57.87,98927,Medicare FL
98928,70.92,98928,Medicare FL
98929,83.48,98929,Medicare FL
98940,26.75,98940,Medicare FL
98941,38.52,98941,Medicare FL
98942,49.65,98942,Medicare FL
98966,12.88,98966,Medicare FL
98967,23.88,98967,Medicare FL
98968,32.83,98968,Medicare FL
98970,11.63,98970,Medicare FL
98971,20.63,98971,Medicare FL
98972,30.52,98972,Medicare FL
98975,19.13,98975,Medicare FL
98976,44.61,98976,Medicare FL
98977,44.61,98977,Medicare FL
98980,49.50,98980,Medicare FL
98981,39.47,98981,Medicare FL
99091,53.98,99091,Medicare FL
99151,58.47,99151,Medicare FL
99152,48.27,99152,Medicare FL
99153,11.30,99153,Medicare FL
99155,84.14,99155,Medicare FL
99156,75.74,99156,Medicare FL
99157,59.50,99157,Medicare FL
99170,160.49,99170,Medicare FL
99175,28.34,99175,Medicare FL
99183,107.03,99183,Medicare FL
99184,212.81,99184,Medicare FL
99195,90.86,99195,Medicare FL
99202,71.16,99202,Medicare FL
99203,110.82,99203,Medicare FL
99204,166.48,99204,Medicare FL
99205,219.92,99205,Medicare FL
99211,22.44,99211,Medicare FL
99212,55.64,99212,Medicare FL
99213,89.77,99213,Medicare FL
99214,126.76,99214,Medicare FL
99215,179.04,99215,Medicare FL
99221,83.39,99221,Medicare FL
99222,130.63,99222,Medicare FL
99223,172.38,99223,Medicare FL
99231,49.57,99231,Medicare FL
99232,78.50,99232,Medicare FL
99233,118.09,99233,Medicare FL
99234,97.72,99234,Medicare FL
99235,158.68,99235,Medicare FL
99236,207.58,99236,Medicare FL
99238,80.34,99238,Medicare FL
99239,113.31,99239,Medicare FL
99281,11.66,99281,Medicare FL
99282,42.41,99282,Medicare FL
99283,72.20,99283,Medicare FL
99284,122.89,99284,Medicare FL
99285,178.07,99285,Medicare FL
99291,272.31,99291,Medicare FL
99292,120.55,99292,Medicare FL
99304,79.71,99304,Medicare FL
99305,132.20,99305,Medicare FL
99306,180.62,99306,Medicare FL
99307,39.82,99307,Medicare FL
99308,73.64,99308,Medicare FL
99309,106.56,99309,Medicare FL
99310,152.41,99310,Medicare FL
99315,80.79,99315,Medicare FL
99316,130.01,99316,Medicare FL
99341,48.87,99341,Medicare FL
99342,77.61,99342,Medicare FL
99344,140.90,99344,Medicare FL
99345,200.19,99345,Medicare FL
99347,44.92,99347,Medicare FL
99348,75.74,99348,Medicare FL
99349,126.27,99349,Medicare FL
99350,184.12,99350,Medicare FL
99406,14.60,99406,Medicare FL
99407,27.36,99407,Medicare FL
99415,19.75,99415,Medicare FL
99416,9.25,99416,Medicare FL
99421,14.93,99421,Medicare FL
99422,29.24,99422,Medicare FL
99423,46.46,99423,Medicare FL
99424,82.43,99424,Medicare FL
99425,59.55,99425,Medicare FL
99426,61.60,99426,Medicare FL
99427,46.73,99427,Medicare FL
99437,59.23,99437,Medicare FL
99439,47.33,99439,Medicare FL
99441,55.16,99441,Medicare FL
99442,89.28,99442,Medicare FL
